"Company Id"|"Domain"|"Short Name"|"Keywords"|"Description Facebook"|"Descritption HTML Meta Tag"|"Description About Page Extracted"|"Country"|"State"|"City"|"Employee Count"|"Revenue"|"Funding"|"CEO"|"Founded Year"|"Industry"|"Competitor Ids"
"102564"|"terracotta.org"|"Terracotta"|"Enterprise Big Data;In Memory Data Management;"||"Terracotta provides leading in memory data management and Big Data solutions for the enterprise, including BigMemory, Universal Messaging, and more.."|||||||||"01/2003"|"software internet and computer services"|"1632547;"
"102574"|"genuitec.com"|"Genuitec"|"eclipse ide;eclipse foundation;j2ee;genuitec;jquery;phonegap;secure delivery center;eclipse development;sdc;java ide;html5;java;myeclipse;"||"SDC, the most powerful technology for distributing Eclipse to teams pre tailored with plug ins ready for team members to hit the ground running.."||"United States"|"TX"|"Dallas"||||"Maher Masri; "||"software internet and computer services"|"100129;100371;"
"102576"|"cenzic.com"|"Cenzic"|||"Trustwave helps businesses fight cybercrime, protect data and reduce security risk through cloud and managed security services, integrated technologies and a team of consultants, ethical hackers and security researchers.."|"Trustwave helps businesses fight cybercrime, protect data and reduce security risks. Our services and technologies, augmented by our consultants, ethical hackers and security researchers, enable businesses large and small to transform the way they plan, prepare, integrate and manage their information security and compliance programs. We deliver automated, sustainable and cost effective data protec"|"united states"|"ca"|"campbell"|||"15000000"|||"software internet and computer services"|"187732;"
"102584"|"sas.com"|"SAS"|||"SAS is the leader in analytics. Through innovative analytics, BI and data management software and services, SAS helps turn your data into better decisions.."|"Giving you The Power to Know since 1976Some people see data as facts and figures. But it s more than that. It s the lifeblood of your business. It contains your organization's history. And it s trying to tell you something.SAS helps you make sense of the message. As the leader in business analytics software and services, SAS transforms your data into insights that give you a fresh perspective on y"|"United States"|"NC"|"Cary"|"14583"|"3171000000"||"Jim Goodnight; "|"1976"|"software internet and computer services"|"102139;100980;101935;142751;"
"102587"|"dennis.co.uk"|"Dennis Publishing"||||"Dennis Publishing is ever expanding. As we have evolved and become experts in new areas of business, we have seized opportunities to create new profitable divisions, ranging from new format print products to software testing. We have also invested in external companies which we have a synergy with, and are major shareholders in the external companies listed below.Dennis Publishing is one of the le"||"london"||||||"06/1974"|"media and entertainment"|
"102588"|"cioindex.com"|"CioIndex"|"information;jobs;exclusive;portal;events;career;community;biggest;desk;whitepapers;professional;network;reference;officer;premier;CIO;chief;groups;"|||"Over 60,000 CIOs and other IT Executives use CIO Index to Learn, Network and Share. We provide provocative and practical thought leadership on the CIO s Index of critical items   the entire site is organized along this index of items so a CIO can find their solution quickly and in context. The integrated social networking features of the site foster peer to peer community interaction and sharing o"|"united states"|"ny"|"monroe"|||||||"109133;"
"102593"|"cnet.com"|"CBS Interactive"|||"CNET is the world's leader in tech product reviews, news, prices, videos, forums, how to's and more.."|"CNET tracks all the latest consumer technology breakthroughs and shows you what's new, what matters, and how technology can enrich your life. We give you the information, tools, and advice that will help you decide what to buy and how to get the most out of the tech in your life.Each month, millions of people come to CNET to "|"united states"|"ca"|"san francisco"|"10"|"30000000"|||"1994"|"media and entertainment"|"134643;102667;145614;"
"102605"|"computerworld.com"|"Computerworld"|||"Computerworld covers a wide range of technology topics, including software, security, operating systems, mobile, storage, servers and data centers, emerging tech, and technology companies such as Microsoft, Google and Apple.."|"Technology no longer just supports the business, it's at the very center of business innovation and strategy. This focus on creating business advantage unites the spectrum of decision makers and key influencers across disciplines. Their common goal  to understand and utilize technology to drive revenue and invigorate the customer and employee experience. As the largest enterprise media brand cover"|"united states"|"ma"|"framingham"||||"Bob Carrigan; "||"technology hardware and equipment"|
"102633"|"getabl.com"|"Pingup"|||"Pingup s open API consolidates local businesses who rely on mobile bookings into one unified, digital marketplace."|||||||"5000000"|"Mark Slater; "|"01/2010"|"telecommunications"|"100404;101202;"
"102639"|"ubokia.com"|"Ubokia"|||"Why spend all your time searching for items that don't match what you want  It's time to shop smarter. Tell the Ubokia community what you want, then sit back while sellers make offers in a safe, secure environment. You're the Buyer, YOU have the control. Welcome to the smarter way to buy.."||"united states"|"ca"|"san ramon"||||"Mark Pine; Scott Pine; "||"software internet and computer services"|"100404;"
"102643"|"ebay.com"|"eBay"|"structure;ties at ebazaaronline;designer tie discount tie necktie cheaptnecktie;tabasco;geoffrey beene;van huesen;amranitie armaninecktie high end tie top brand necktie;"|||"Javascript must be enabled for the correct page displayJoin Our TeamCome help us create more economic opportunity for everyone.Investor RelationsFind out the latest shareholder information regarding our announcements.Our Path ForwardFind out how we're creatingtwo winning companies.Latest News06.09.201506.09.201506.08.201506.08.201506.02.201506.01.2015"||||"34600"|"17546000000"|"69700000"|"John Donahoe; "|"09/1995"|"retail"|"101412;113766;121413;1631050;124829;139624;112879;136830;147066;"
"102651"|"thumbtack.com"|"Thumbtack"|||"Get custom quotes from verified pros for events, home, lessons, wellness and more in 24 hours."|"Thumbtack helps you accomplish the personal projects that are central to your life. Whether you need to paint your home, learn a new language, or plan your daughter's birthday party, Thumbtack is the easiest and most dependable way to hire the right professional for your projects.At Thumbtack, we know how hard it can be to find the right person for the job, let alone the right person who is availa"|"united states"|"ca"|"san francisco"|"358"|"21000000"|"273849000"|"Marco Zappacosta; "|"08/2008"|"software internet and computer services"|"107937;4507066;100405;"
"102667"|"techcrunch.com"|"TechCrunch"|||"TechCrunch is a leading technology media property, dedicated to obsessively profiling startups, reviewing new Internet products, and breaking tech news.."|"TechCrunch is a leading technology media property, dedicated to obsessively profiling startups, reviewing new Internet products, and breaking tech news.Founded in June 2005, TechCrunch and its network of websites now reach over 12 million unique visitors and draw more than 37 million page views per month. The TechCrunch community includes more than 2 million friends and followers on Twitter, Faceb"|"united states"|"ca"|"san francisco"|"105"|"38000000"||"Ned Desmond; Michael Arrington; "|"06/2005"|"media and entertainment"|"102593;103809;102669;"
"102669"|"venturebeat.com"|"VentureBeat"|||"VentureBeat is the leading source for news   perspective on tech innovation. We give context to help execs, entrepreneurs,   tech enthusiasts make smart decisions.."|"Founded in 2006, VentureBeat is the leading source for news, events, groundbreaking research and perspective on technology innovation. All of our content and events provide deep context to help executives, entrepreneurs, and tech enthusiasts make smart decisions. We aim to inform, connect and inspire.Whether you come for the articles, read our newsletters, attend our events or read consume our res"|"united states"|"california"|"fremont"|"91"|"5000000"|"5220000"|"Matt Marshall; "|"09/2006"|"software internet and computer services"|"136857;145614;102667;103809;7928138;2689663;100390;100413;4465809;1297128;2646345;9715319;113990;1395327;"
"102685"|"websitemagazine.com"|"Website Magazine"|"website magazine;services;website magazine periodical;merchant services magazine;articles;news;ecommerce news magazine;website services magazine;free ecommerce magazine;online business;internet news online magazine;website industry;online magazine;website news;b2b;web merchant publication;services Magazine;online business information;free website magazine;web news magazine;web merchant;internet magazine;website trade publications;"||"Free Website Magazine for Online Success. Internet businesses subscribe to WebsiteMagazine.com the free publication with current tools, know how, and trends in the website trade. Includes online news, forums and classifieds.. ."|"Welcome to Website MagazineThe Magazine for Website SuccessPromote Your BrandCommunicate directly with the largest qualified audience of any publication in the market by advertising with Website Magazine.Spread the Word   Earn RevenueCreate a consistent stream of revenue and earn the respect of your audience by recommending Website Magazine.Peter PrestipinoEditor In ChiefA digital marketer since t"|"united states"|"il"|"des plaines"||||"David D Ruiz; "||"media and entertainment"|"130142;104991;1745486;"
"102689"|"w3 edge.com"|"W3 Edge"||||"More than the sum of its capabilities, W3 EDGE is where online businesses are born and infused with competitive advantageWith so many skilled professionals available worldwide today, it   s very easy to  get a site up , but the more practical matter is  what is the secret to launching a business that succeeds where the vast majority fail The answer lies in a devoted and experienced team. As much o"|"United States"|"CA"|"San Francisco"||||||"software internet and computer services"|
"102692"|"dyn.com"|"Dyn"|||"Dyn is a cloud based Internet Performance company. Dyn helps companies monitor, control, and optimize online infrastructure using a best in class anycast DNS network and peerless network performance monitoring to provide managed DNS services, web traffic load balancing, uptime monitoring, domain registration, and transactional email delivery.."|"Watch our short video to find out whyDyn is a cloud based Internet Performance company. Dyn helps companies monitor, control, and optimize online infrastructure for an exceptional end user experience. Through a world class network and unrivaled, objective intelligence into Internet conditions, Dyn ensures traffic gets delivered faster, safer, and more reliably than ever.Dyn is the leading Internet"|"united states"|"nh"|"manchester"|"225"|"30000000"|"50200000"|"Jeremy Hitchcock; "|"06/1998"|"software internet and computer services"|"122973;142763;"
"102712"|"netmark.com"|"Netmark"|||"Netmark is a premiere digital marketing agency specializing in paid advertising, social media management, and website SEO.."|"Thank you for taking a few minutes to review Netmark s biography. We hope our technology, our staff, and all of our amazing services instill the confidence you need to contact our firm. Below is a brief overview of our company and a list of the services we provide. For more information please click on the links to the right.Our company was founded in February of 2007 by internet pioneer Chad Heath"|"united states"|"idaho"|"idaho falls"|"60"|"1000000"||"Josh Dalton; "||"professional services"|"127641;100176;104545;"
"102724"|"centare.com"|"Centare"|||"Centare will help you develop real software in 2 weeks. Gain competitive advantage and increase your market share through agile custom software development.."||"united states"|"wi"|"oconomowoc"|"90"|"10000000"||"Dave Glyzewski; "||"software internet and computer services"|"100432;"
"102728"|"nuevista.com"|"NueVista Group"||||"NueVista provides a suite of expert IT consulting, support and staffing services designed to drive maximum value from technology systems, applications and strategies. Our unique combination of background and experience assures our clients of exceptional value.Aligning your IT team with your business priorities is the key to successful management of your technology investment. Our IT Leadership Pra"|"united states"|"il"|"oak brook"||||"Stuart Emanuel; "||"technology hardware and equipment"|"100432;"
"102730"|"qsm.com"|"QSM"|"software metrics;software quality metrics;software estimation;software estimation tools;software development metrics;software measurement;software lifecycle management;software cost estimation;"||"Quantitative Software Management tools for lifecycle management, cost and schedule estimates, planning, and benchmarking.."|"As pioneers and innovators in the software estimation field since 1978, QSM is more than a company; it's the philosophy that defines our mission. Our goal is to help our clients become world class software developers so they can deliver world class software projects. QSM provides superior estimation products and consulting that enable our clients to estimate, and benchmark projects with confidence"|"united states"|"va"|"mclean"||||"Douglas  T. Putnam; Lauren  Thayer; Lawrence  H. Putnam; Larry Putnam, Sr.; "||"software internet and computer services"|"127495;"
"102732"|"zenergytechnologies.com"|"Zenergy Technologies"|||"Zenergy Technologies is a software QA and test automation solutions firm helping clients excel at software testing and test automation. Find out more today ."|"We are a software quality assurance and testing solutions firmNot only are we passionate about software QA and testing, we are passionate about helping others with their QA and testing challenges. From our in house industry experts and practice managers, to our teams of automation engineers and test specialists, this is our chosen profession and we love to share what we ve learned from the journey"|"united states"|"north carolina"|"greensboro"|||"4500"|"Chris Laney; "||"software internet and computer services"|
"102734"|"incworx.com"|" IncWorx Consulting"|||"IncWorx is your Microsoft Gold Partner for SharePoint architecture, design, development, integration, deployment and support.."|"Why do so many companies choose IncWorx Consulting Microsoft's 2010 SharePoint partner of the year award recipientWith a National customer satisfaction score ranking amongst the top in the country for all partners, our clients have spokenA rising star amongst the historically top ranked Microsoft partners nationallyOver 50  of our clients ask us to become their technology  trusted advisor Named IT"|"united states"|"fl"|"jacksonville"||||"Gary Biniak; "||"software internet and computer services"|"124520;124519;124518;"
"102736"|"safenetconsulting.com"|"SafeNet Consulting"||"Twitter  https   twitter.com    SafeNet             LinkedIn  http   www.linkedin.com company safenet consulting   "|||"united states"|"fl"|"jacksonville"||||"Bob Purdy; "||"professional services"|"116839;100432;"
"102738"|"divihn.com"|"DivIHN"|||"DivIHN offers holistic business technology solutions that help companies adapt decisively to a dynamic business environment.."|"Our holistic approach is the foundation of our development of technology solutions, allowing us to address your business s technology needs from concept to delivery and provide clarity, confidence and simplicity. Our innovative Enterprise Architecture framework gives clients the clarity and information they need to objectively decide on project investments. Projects are implemented by our highly q"|"united states"|"il"|"hoffman estates"||||||"professional services"|
"102782"|"connexity.com"|"Connexity"|||"Technology driven marketing solutions to increase your sales and connect you to your customer. Solutions include Paid Search, Bizrate Insights, and Display Media."|"Our technology driven marketing solutions increase your sales and connect you to your customerShopping powers our marketing platformsWe believe that shopping patterns are the best predictors of consumer behavior. In fact we ve built our business on our ability to understand consumers   connecting them with marketers and merchants.If you need to understand your customer, target new prospects, or dr"|"united states"|"ca"|"los angeles"|||"5000000"|"Bill Glass; "||"software internet and computer services"|"100230;485809;102528;"
"102786"|"choicestream.com"|"ChoiceStream"|"programmatic media buying;advertising solutions;digital advertising solutions;"||"programmatic, optimized. take your digital advertising to the next level with custom audiences, multi algorithmic optimization, dynamic creative, cross device tracking, and advanced insights."|"The Smartest Solution for Your Next Ad CampaignPurpose built to solve Audience Targeting at scale, with the technology and people you ll want on your side.ChoiceStream delivers solutions that make your advertising   whether a branding or direct response campaign   more effective.How do we deliver on this promise  We provide the most accurate and effective programmatic media buying for branding and"|"United States"|"MA"|"Boston"||"20000000"|"50000000"||"08/2000"|"software internet and computer services"|"100328;139948;101974;103621;102155;100332;"
"102794"|"addictinggames.com"|"Addicting Games"|"play games;free online games;Games;"||"Play over 3000 free online games  Including arcade games, puzzle games, funny games, sports games, shooting games, and more  New free games every day at AddictingGames ."||"united states"|"ca"|"los angeles"|"90"|"20000000"|||"2001"|"media and entertainment"|"129737;"
"102810"|"knowledgeadventure.com"|"Knowledge Adventure"|"learning games for kids;educational games for kids;learning games;kids games online;Educational games;play educational games;free games for kids;online kids games;kids games;"||"Find free educational games for kids  Knowledge Adventure s games for kids are the perfect combination of fun and learning ."||"united states"|"ca"|"torrance"|||"5000000"|"David Lord; "|||"123306;122506;129737;"
"102812"|"triposo.com"|"Triposo"||"A complete travel guide for your mobile device"|||"Germany"|"de"|"Berlin"||"1000000"|"8910000"|"Douwe Osinga; "|"2010"|"travel recreation and leisure"|"1287264;717340;1403539;"
"102820"|"bootsnall.com"|"BootsnAll"||||"BootsnAll is the best place to plan and purchase complex travel, such as round the world trips, and multi stop international trips. Over 4 million people use us each year to get on the road.Our do it yourself services include online travel articles, our e course on traveling around the world, our traveler community, and our route planner   .Our full service offerings provide free private route pla"|"united states"|"oregon"|"portland"|"20"|"1000000"||"Sean E. Keener; "|"01/1998"||"106443;"
"102826"|"tripadvisor.com"|"TripAdvisor"|"bed and breakfast;vacation packages;travel packages;guidebook;travel;hotels;travel package;vacation package;map;golf;restaurants;ski;inn;reviews;articles;attractions;vacations;airfare;discount;motel;vacation;plan;planning;maps;popular;hotel;cheap;advice;review;"||"World's Largest Travel Site. 200 million  unbiased traveler reviews. Search 200  sites to find the best hotel prices.."|"TripAdvisor is the world's largest travel site , enabling travelers to plan and book the perfect trip. TripAdvisor offers advice from millions of travelers and a wide variety of travel choices and planning features with seamless links to booking tools that check hundreds of websites to find the best hotel prices. TripAdvisor branded sites make up the largest travel community in the world, reaching"|"United States"|"MA"|"Newton"|"3008"|"1246000000"|"4000000000"|"Stephen Kaufer; "|"2000"|"travel recreation and leisure"|"213596;118669;118685;103215;103217;118461;226658;100447;106437;1723257;103017;1394070;139995;245713;139811;"
"102832"|"accenture.com"|"Accenture"|"Accenture;"||"Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and operations.."|"We are one of the world s leading organizations providing management consulting, technology and outsourcing services, with more than 323,000 employees; offices and operations in more than 200 cities in 56 countries; and net revenues of  30.0 billion for fiscal 2014.Our four growth platforms Accenture Strategy, Accenture Digital, Accenture Technology, Accenture Operations are the innovation engines"|"ireland"|"4"|"dublin"|"358000"|"33015897000"|||"1989"|"professional services"|"109965;102139;100979;1292173;124533;103542;104697;132290;"
"102834"|"alliancetech.com"|"Alliance Tech"|||"Alliance Tech is an event measurement technology provider focused on business intelligence for tradeshows, conferences and events.."|"Alliance Tech is an event technology solutions provider focused on business intelligence for tradeshows, conferences and events. The company was the first to offer an Intelligent Radio Frequency Identification  RFID  solution to track attendee interests and preferences at conferences. Alliance Tech has extensive experience in successfully delivering event solutions for Attendance Tracking, RFID, L"|"united states"|"tx"|"austin"||"10000000"||"Art Borrego; "|"2002"|"professional services"|"122828;116587;148952;"
"102835"|"astadia.com"|"Astadia"||||"Astadia is a global business consulting, marketing and technology services company with locations in North America, Europe, and Asia. Astadia uses creativity and technology to architect and implement meaningful business solutions that provide measurable results for organizations, their employees, and their customers.We are a global company with employees in 38 states and around the world. Astadia "|"united states"|"tx"|"addison"|"300"|"30000000"|"7000000"|"Paul Cooley; "|"2002"|"professional services"|"104697;122222;103190;"
"102836"|"bnj.com"|"Babcock   Jenkins"|||"Babcock   Jenkins is a creative agency with offices in Portland, OR. and London. Our approach makes it possible. Our people make it real.."|"Strategy, Creativity and TechnologyAn agency is its people. Its culture. Its collective experience. Its values. At Babcock   Jenkins, we listen to what you want and deliver what you need.From offices in Portland, Oregon, and London, England, we connect buyers to global businesses by building brand, driving demand, and accelerating revenue. Potent creative, strategic content marketing, robust marke"|"united states"|"or"|"portland"|||||||"107124;123615;"
"102837"|"bakercommunications.com"|"Baker Communications"|"Baker Communications;Management;houston;texas;Customer Service;Presentation training;training company;corporate training;Marketing;and Time Management;Negotiation training;Sales training;CRM;"||"We provide training courses, classes, seminars and workshops that improve productivity in seven core areas  Sales training, Public Speaking, Negotiation training, Presentation training, CRM, Management, Customer Service, and Time Management. ."|"Baker Communications deploys Peak Performance and Transformation Solutions that ignite and sustain growth. As one of the fastest growing Performance Improvement companies in the world, Baker Communications delivers innovative products and services that ignite productivity in eight core business areas, including Sales Training, Marketing, CRM, Negotiation training, Presentation training, Management"|"united states"|"texas"|"houston"||||"Walter Rogers; "||"professional services"|"135052;123392;"
"102851"|"etrigue.com"|"eTrigue"|||"eTrigue DemandCenter marketing automation software is the value and ease of use leader in lead generation and demand generation. Email, campaigns, social.."|"Marketing automation fills your pipeline with more qualified leads and helps close sales fastereTrigue provides easy to use Marketing Automation solutions to help you identify hot leads and close more sales. eTrigue DemandCenter marketing automation creates, executes and tracks powerful multi channel demand generation campaigns, email marketing campaigns, and online activities with real time lead "|"canada"|"on"|"toronto"|"20"|"5000000"||"Jim Meyer; "|"2005"|"software internet and computer services"|"113017;"
"102853"|"genoo.com"|"Genoo"|||"Genoo provides marketing automation and online marketing tools to small and midsize businesses interested in taming the internet and harnessing it to generate leads and grow their business and revenue.."|"Platform, Content,   Strategy to ignite your successA robust lead management platform from lead generation to nurturing to sales.From free support to the occasional brainstorming session, we love to help you winMarketing automation solutions and services to fit just about any budget and any size teamMarketing Strategy, Content Development, Technical Website Support, and More An All In One Marketin"|"United States"|"MN"|"Golden Valley"||||"Kim Albee; "|"06/2008"|"software internet and computer services"|
"102883"|"transactis.com"|"Transactis"|||"Transactis delivers a robust electronic bill presentment and payment  EBPP and EIPP  solution to replace paper bills and payments with smart, digital transactions.."||"united states"|"new york"|"new york"|||"20400000"|"Joe Proto; "||"software internet and computer services"|"100020;119551;100005;"
"102886"|"n able.com"|"Nable"|"desktop management;managed services;remote network monitoring;network monitoring;remote monitoring;remote management;"||"N able helps MSPs   IT departments generate immediate ROI   reduced costs by automating tasks through remote monitoring   management automation platforms.  ."||"Canada"|"ON"|"Kanata"|"250"|"25000000"||"JP Jauvin; "|"2000"|"technology hardware and equipment"|"100442;1858125;1440229;"
"102888"|"levelplatforms.com"|"LPI Level Platforms"|||"Build a remote monitoring   management IT service. The AVG Business Managed Workplace platform offers unmatched control and security. Contact us for more info. ."||"netherlands"|"nh"|"amsterdam"||||||"software internet and computer services"|
"102890"|"kaseya.com"|"Kaseya"|"it management software;it systems management software;it management;"||"IT systems management software from Kaseya enables you to deliver IT services securely and efficiently so you can do more with existing staff.."|"Kaseya provides IT management software that helps MSPs and mid sized enterprises better manage IT to drive the success of their businesses, while saving time and money.Offered as an industry leading cloud solution or on premise software, Kaseya IT management solutions empower MSPs and mid sized enterprises to Command Centrally  See and manage everything from a single integrated dashboard, to ensur"|"united kingdom"|"jersey"|"st. helier"|"419"|"54000000"||"Fred Voccola; "|"2000"|"software internet and computer services"|"102886;126714;100443;"
"102899"|"eaton.com"|"Eaton"|"automotive;aersospace fuel;control;hydraulics components;truck;power quality;pneumatic systems;electrical systems;powertrain systems;drivetrain;distribution;"||"Register today and grow your business through Power Quality and Uninterruptible Power Suppliers  UPS  solutions with the Eaton Corporation PowerAdvantage partner program. Get uninterrupted growth, reliable support, and continuous rewards when you sign up for the PowerAdvantage partner program.."|||||"97000"|"21503000000"||"Alexander M. Cutler; "|"06/1911"|"energy and utilities"|"1865879;128259;123720;135162;103631;126678;165103;103634;152573;134384;126201;130251;125448;127829;"
"102901"|"dell.com"|"Dell"|"Dell Inc;"||"Dell provides technology solutions, services and support. Visit Dell.com for Laptops, Netbooks, Tablet PCs, Desktops, Monitors, Servers, Storage, Mobile Phones, Printers and Computer Accessories. ."|"Buy Online or Call 1 800 WWW DELLKeep up to date on the latest news, press releases, events and multimedia highlights from Dell and around the World Wide Web.Read about Dell in featured stories from around the world wide web.Find the latest Dell news, including product launches, green initiatives and technology announcements.Find the right videos and images of Dell products, people and places to h"|"united states"|"texas"|"round rock"|"107140"|"50439000000"||"Michael S. Dell; "|"02/1984"|"software internet and computer services"|"100979;149519;149668;102139;105441;140516;1199115;100978;102890;120612;113261;111136;111436;100659;"
"102907"|"ascii.com"|"ASCII"||||"Alan Weinberger founded The ASCII Group, Inc.  ASCII  in 1984 with 40 computer dealers.  It was the first neutral, industry  Community Network  of independent computer resellers.  He has successfully run the company for the nearly 30 years as its CEO and Chairman of the Board.  The original model has now expanded with over 80 agreements that benefit solution providers throughout the United States "|"united states"|"md"|"bethesda"||||"Alan Weinberger; "||"retail"|"124602;124601;"
"102908"|"comptia.org"|"CompTIA"|||"CompTIA is the voice of the world s  IT  Information Technology industry. As a non profit trade association, we enable IT professionals and IT channel organizations to be more successful with industry leading certifications and business credentials, education, resources and the ability to connect with like minded leading IT industry experts.."|"Find CompTIA s press releases, as well as the latest posts published on our blog and articles about CompTIA published by media around the world. Go to the CompTIA newsroomOur board of directors is made up of top executives and thought leaders working in various esteemed positions within the IT channel. They help guide the association and the IT industry at large. Learn moreOur executive staff mana"|"United States"|"IL"|"Downers Grove"||||"Todd Thibodeaux; "|"06/1982"|"non profit and government"|
"102914"|"servoyant.com"|"Servoyant"|||"Servoyant remote monitoring and management  RMM  platform for managed service providers  MSP  and IT departments. Servoyant unifies network monitoring, management, reporting and automation into a single platform. Servoyant is Saas  cloud based  or appliance based.."||"united states"|"texas"|"plano"||||"Enrique Krajmalnik; "||"software internet and computer services"|"100321;"
"102915"|"toshiba.com"|"Toshiba"|"Laptop Accessories;Toshiba America Foundation;HDTVs;Power Systems;Laptop Computers;Semiconductors;ExploraVision Awards;Transportation Automation Systems;Copiers;Telecommunications;UPS;Motors;Projectors;Digital Video Recorders;Industrial Video Products;Drives;Surveillance   IP Video Products;Hard Disk   Optical Drives;Printers;Medical Imaging;Toshiba Social Responsibility;Toshiba;HD DVD Players;"||"Toshiba U.S. products, services and support information.."|"Toshiba, way out front sinceway back when.For over 135 years, Toshiba has been striving to make the world better and life more enjoyable for everyone. How  With a full range of smart digital life products and consumer electronics, designed by the best and the brightest, and backed by millions invested in R   D. Through our responsible approach to business and global citizenship. But most important"|"united states"|"ny"|"new york"|"200260"|"44800000000"||"Masaaki Osumi; Hironobu Nishikori; "|"07/1875"|"technology hardware and equipment"|"1156815;"
"102916"|"uptrends.com"|"Uptrends "|||"Website monitoring and server monitoring. Monitor uptime, multiple steps and website performance from 120 locations worldwide. Signup is free ."|"Offering the complete package for website and server monitoring Uptrends is all about Cloud based website performance and network monitoring. We are proud to say that we have become a trusted standard in network and website performance monitoring since our founding in 2007. We are developers at heart and our highly skilled professionals are dedicated to helping you to get the most out of our monit"|"united states"|"ma"|"wakefield"|"25"|"5000000"||"Niels Brinkman; Coen Backer; "|"2007"|"software internet and computer services"|"2569827;"
"102927"|"sage.com"|"Sage"|||"Sage offers business management, bookkeeping   accounting software to meet any business need, from small to midsized businesses. Learn more.."|"At Sage, we go beyond software. We provide accounting, ERP, HR, payroll, asset management, and payment solutions for businesses.Two guys walked into a bar . . . . Back in 1981, a UK professor and some students met in a pub to talk about creating accounting software. Over 30 years later, we've grown. We have  2 billion in revenue, operate in 24 countries, and help more than 6 million small and medi"|"uk"|"tyne and wear"|"newcastle upon tyne"|"12760"|"2220420000"||"Stephen Kelly; "||"software internet and computer services"|"100647;134564;101935;100658;100504;2778959;102077;7167357;2357603;128665;102062;1630008;140751;12042120;"
"102931"|"convergys.com"|"Convergys"|"convergys;convergys.com;"||"Convergys is a world class customer management firm made up of 125,000 employees working in more than 150 service centers and 31 countries.."||"united states"|"oh"|"cincinnati"|"130000"|"2948300000"|"195000000"|"Andrea J. Ayers; "|"1998"|"professional services"|"1477334;7114273;316361;"
"102943"|"firstgiving.com"|"FirstGiving"|"fundraising events;nonprofit organizations;fundraising software;fundraising management;fundraising ideas;"||"FirstGiving is dedicated to one purpose  empowering passionate nonprofit supporters to raise more money than they ever thought possible for the causes they care about. Above all, we want nonprofit and fundraisers alike to meet and exceed their goals of raising money for important causes, building awareness, and expanding the world of giving.."|"We offer nonprofits powerful, effective tools to manage online fundraisingWe empower individual supporters to meet and exceed fundraising goalsWe provide an easy to use, secure portal for donors to give onlineFirstGiving is dedicated to one purpose  empowering passionate nonprofit supporters to raise more money than they ever thought possible for the causes they care about.We partner with nonprofi"|"united states"|"wa"|"lacey"|"40"|"5000000"||"Karsten  Robbins; Nina Vellayan; "|"01/2003"|"non profit and government"|"102947;100573;100096;"
"102947"|"fundraise.com"|"Fundraise"|"enterprise fundraising software;fundraise.com;fundraising;medical fundraising;raise money online;festival fundraising;online fundraising software;online fundraising tools;"||"fundraise.com makes it easy to start fundraising and raise money online for free."|"fundraise.com's expert fundraisers are ready to help you and or your organization today. Have questions about how to run a fundraiser, event, or how fundraise.com can help  A member of our team is ready to work with you right now Get in touch with an expert now   857  445 4165fundraise.com is a social fundraising platform that allows anyone to create and manage online fundraisers. You don't have t"|"united states"|"ma"|"boston"|||"1200000"|"Nate Drouin; "||"software internet and computer services"|"104324;100573;100096;"
"102955"|"causes.com"|"Causes"|||"Causes.com is the world's largest online campaigning platform. We connect people who support a common cause and empower them to run grassroots campaigns.."|"Now there s a better way to shape the issues that matterUpgrade to Brigade for all new petitions, discussions, and more from the team that brought you Causes.Founded in 2007 and located in San Francisco, CA, Causes is a tech company that provides people with the platform and tools required to make the world a better place. Discover, support, and organize campaigns around the issues that impact you"|"United States"|"CA"|"San Francisco"|"80"|"5000000"||"Matt Mahan; "||"software internet and computer services"|"143932;"
"102970"|"autofx.com"|"Auto FX"|"Photoshop Plugins;Image Editing Software;Photo Editor Software;Photo Effects Software;Photoshop Filters;"||"Photoshop Plugins   Filters featuring Hundreds of Insta Click Photo Effects let You Create an Infinite Set of Looks and Moods for Your Photos Quick and Easy.."||"united states"|"al"|"birmingham"||||"Cliff Weems; "||"software internet and computer services"|
"102973"|"genarts.com"|"GenArts"|||". GenArts, a global leader in visual effects software, is the maker of Sapphire, a professional VFX plugin for video editing and compositing programs.."|"In 1996, Karl Sims and Gary Oberbrunner combined the power of computer science with the art of visual effects to create GenArts  Sapphire technology and a vast portfolio of visual effects. Since then, the world s most talented visual effects artists have been using Sapphire to create the looks you see on television, in ads, online and at the movies. Today, thanks to our commitment to delivery the "|"united states"|"massachusetts"|"cambridge"|||"22400000"|"Katherine Hays; "||"software internet and computer services"|"122160;259033;486235;"
"102979"|"safaribooksonline.com"|"Safari"|||"A Safari membership gives you unlimited access to hundreds of thousands of hours of business, tech, and design training, and the tools to help you find just the parts you need today. ."||"united states"|"massachusetts"|"boston"||||||"education"|"101991;"
"102993"|"newhorizons.com"|"New Horizons"||||"New Horizons courses are available at 300 centers in 70 countries. Find a location.Align award winning training with business objectives across locations and time zones with our enterprise solutions.We pioneered technology training 30 years ago. And we never stopped.As changes in technology have accelerated, it s become even more essential for people to master technology to be productive, invaluab"|"united states"|"ca"|"anaheim"||||"Earle Pratt III; "|"06/1982"|"education"|"184093;"
